19.613514,-99.075912,2311.50,11.3,113,150417
19.613496,-99.075935,2311.70,12.6,114,151419
19.613468,-99.075952,2312.10,13.8,115,152420
19.613434,-99.075963,2313.00,14.4,116,153420
19.613398,-99.075966,2313.30,13.4,117,154541
19.613366,-99.075963,2313.50,11.8,118,155541
19.613340,-99.075951,2314.00,11.6,119,156541
19.613320,-99.075930,2314.40,10.7,120,157541
19.613307,-99.075909,2314.60,8.4,121,158541
19.613298,-99.075888,2314.30,7.6,122,159541
19.613292,-99.075867,2314.30,8.5,123,160543
19.613288,-99.075845,2314.50,7.5,124,161543
19.613286,-99.075828,2314.50,5.1,125,162571
19.613284,-99.075816,2314.30,4.0,126,163573
19.613284,-99.075808,2314.10,2.5,127,164576
19.613284,-99.075799,2314.20,3.6,128,165606
19.613284,-99.075789,2314.20,4.1,129,166606
19.613283,-99.075777,2314.00,4.3,130,168167
19.613282,-99.075763,2314.00,6.5,131,169167
19.613280,-99.075722,2314.10,7.2,132,170167
19.613278,-99.075704,2314.20,6.6,133,171167
19.613275,-99.075688,2314.20,6.1,134,172288
19.613272,-99.075672,2314.20,6.2,135,173291
19.613270,-99.075656,2314.10,6.0,136,174291
19.613267,-99.075638,2314.30,7.9,137,175291
19.613261,-99.075614,2314.30,9.7,138,176293
19.613255,-99.075588,2314.30,10.7,139,177293
19.613245,-99.075562,2314.30,10.5,140,178293
19.613234,-99.075535,2314.70,11.3,141,179293
19.613222,-99.075505,2314.70,11.9,142,180293
19.613212,-99.075472,2314.90,13.7,143,181293
19.613204,-99.075434,2315.20,15.7,144,182293
19.613195,-99.075391,2315.20,17.0,145,183293
19.613186,-99.075345,2315.40,17.1,146,184294
19.613176,-99.075302,2315.20,15.4,147,185294
19.613170,-99.075265,2315.20,12.1,148,186294
19.613166,-99.075241,2315.20,7.2,149,187294
19.613162,-99.075226,2315.40,5.2,150,188414
19.613158,-99.075210,2315.10,6.1,151,189416
19.613155,-99.075195,2315.10,5.8,152,190416
19.613151,-99.075177,2315.10,7.8,153,191417
19.613147,-99.075154,2315.10,10.0,154,192418
19.613141,-99.075122,2315.20,13.9,155,193418
19.613136,-99.075083,2315.30,15.5,156,194418
19.613132,-99.075046,2315.50,12.2,157,195418
19.613129,-99.075020,2315.60,7.6,158,196418
19.613126,-99.075001,2315.60,6.3,159,197418
19.613124,-99.074983,2315.80,8.1,160,198418
19.613121,-99.074955,2315.90,12.5,161,199418
19.613116,-99.074916,2316.00,16.8,162,200418
19.613111,-99.074866,2316.00,20.0,163,201419
19.613106,-99.074809,2316.10,22.2,164,202539
19.613100,-99.074747,2316.30,23.5,165,203543
19.613095,-99.074684,2316.50,24.0,166,204573
19.613092,-99.074620,2316.50,22.5,167,205579
19.613091,-99.074568,2316.60,17.0,168,206581
19.613094,-99.074535,2316.90,9.8,169,208168
19.613096,-99.074515,2317.20,6.4,170,209185
19.613096,-99.074478,2317.20,9.1,171,210295
19.613094,-99.074450,2317.00,12.3,172,211415
19.613087,-99.074413,2317.00,15.3,173,212415
19.613077,-99.074369,2316.80,18.0,174,213415
19.613063,-99.074318,2316.70,21.0,175,214415
19.613045,-99.074261,2316.70,23.7,176,215416
19.613026,-99.074199,2316.90,24.9,177,216416
19.613006,-99.074135,2317.20,25.0,178,217417
19.612983,-99.074071,2317.20,25.4,179,218417
19.612960,-99.074007,2317.10,25.3,180,219417
19.612937,-99.073945,2317.30,24.2,181,220538
19.612918,-99.073890,2317.60,20.3,182,221538
19.612904,-99.073848,2317.60,14.1,183,222538
19.612894,-99.073823,2317.50,7.1,184,223538
19.612887,-99.073808,2317.50,6.1,185,224538
19.612881,-99.073796,2317.80,6.1,186,225538
19.612871,-99.073778,2317.70,9.7,187,226538
19.612855,-99.073752,2317.50,13.7,188,227538
19.612838,-99.073714,2317.30,17.3,189,228541
19.612819,-99.073668,2317.40,20.3,190,229541
19.612798,-99.073616,2317.30,21.5,191,230541
19.612779,-99.073564,2316.90,20.3,192,231541
19.612762,-99.073513,2316.80,19.8,193,232575
19.612748,-99.073464,2316.80,19.2,194,233583
19.612731,-99.073419,2317.00,17.9,195,235167
19.612704,-99.073353,2316.90,8.8,196,236167
19.612704,-99.073353,2316.90,8.8,197,237171
19.612688,-99.073310,2317.00,10.0,198,238290
19.612678,-99.073280,2317.10,14.3,199,239290
19.612663,-99.073241,2317.00,17.0,200,240292
19.612646,-99.073198,2316.80,17.4,201,241292
19.612631,-99.073156,2316.90,16.7,202,242413
19.612616,-99.073115,2316.70,16.9,203,243417
19.612604,-99.073072,2316.20,15.6,204,244418
19.612595,-99.073034,2316.00,14.5,205,245418
19.612589,-99.073001,2316.00,12.0,206,246419
19.612584,-99.072975,2315.90,8.6,207,247419
19.612580,-99.072960,2315.60,4.3,208,248419
19.612579,-99.072949,2315.50,5.0,209,249420
19.612577,-99.072935,2315.70,6.7,210,250420
19.612573,-99.072916,2315.70,8.5,211,251420
19.612566,-99.072890,2315.30,12.2,212,252420
19.612553,-99.072855,2315.10,16.0,213,253420
19.612533,-99.072812,2315.00,18.9,214,254420
19.612511,-99.072766,2315.00,19.6,215,255420
19.612490,-99.072719,2314.80,19.1,216,256420
19.612471,-99.072673,2314.70,17.8,217,257420
19.612456,-99.072634,2314.70,14.8,218,258420
19.612444,-99.072602,2314.60,11.7,219,259541
19.612435,-99.072576,2314.20,9.6,220,260541
19.612429,-99.072556,2314.00,6.4,221,261542
19.612425,-99.072542,2314.10,5.6,222,262542
19.612422,-99.072530,2314.30,5.3,223,263543
19.612419,-99.072517,2314.10,5.4,224,264543
19.612416,-99.072506,2313.80,4.4,225,265543
19.612415,-99.072491,2313.70,6.9,226,266543
19.612418,-99.072469,2313.70,9.7,227,267543
19.612427,-99.072444,2313.40,11.3,228,268543
19.612445,-99.072419,2312.90,11.7,229,269554
19.612471,-99.072398,2312.50,14.2,230,270605
19.612508,-99.072376,2312.20,18.4,231,271605
19.612556,-99.072348,2311.70,23.8,232,272605
19.612613,-99.072314,2310.90,28.4,233,273606
19.612679,-99.072273,2310.00,31.4,234,274610
19.612748,-99.072231,2309.30,30.8,235,275613
19.612815,-99.072191,2308.70,28.9,236,276614
19.612875,-99.072153,2308.00,26.0,237,278166
19.612928,-99.072120,2307.40,22.0,238,279169
19.612968,-99.072093,2306.90,15.7,239,280169
19.612994,-99.072074,2306.90,9.3,240,281169
19.613011,-99.072062,2306.70,8.6,241,282169
19.613030,-99.072049,2306.30,10.6,242,283169
19.613101,-99.072011,2306.00,20.5,243,284169
19.613155,-99.071986,2305.80,24.9,244,285169
19.613155,-99.071986,2305.50,24.9,245,286169
19.613215,-99.071959,2304.90,27.2,246,287169
19.613279,-99.071926,2304.40,28.7,247,288169
19.613344,-99.071887,2304.00,29.7,248,289169
19.613408,-99.071843,2303.30,30.4,249,290169
19.613471,-99.071796,2302.50,31.0,250,291169
19.613534,-99.071747,2301.90,30.4,251,292169
19.613592,-99.071699,2301.40,27.8,252,293169
19.613644,-99.071654,2300.90,24.5,253,294170
19.613685,-99.071615,2300.50,19.4,254,295170
19.613728,-99.071577,2300.10,4.7,255,296170
19.613737,-99.071570,2299.80,5.8,256,297170
19.613737,-99.071570,2299.80,5.8,257,298170
19.613749,-99.071560,2299.50,8.0,258,299170
19.613769,-99.071544,2299.20,12.1,259,300182
19.613846,-99.071493,2298.80,23.0,260,301298
19.613899,-99.071459,2298.50,25.8,261,302299
19.613958,-99.071421,2297.20,28.0,262,303299
19.614020,-99.071379,2297.20,29.5,263,304301
19.614082,-99.071336,2296.70,29.1,264,305301
19.614143,-99.071291,2296.30,28.7,265,306301
19.614202,-99.071248,2295.00,28.4,266,307419
19.614262,-99.071204,2294.40,29.7,267,308419
19.614324,-99.071161,2294.00,29.3,268,309420
19.614385,-99.071116,2293.70,29.1,269,310423
19.614441,-99.071070,2293.00,27.7,270,311426
19.614494,-99.071029,2292.40,24.6,271,312426
19.614537,-99.070995,2292.00,19.1,272,313426
19.614567,-99.070972,2291.70,12.2,273,314426
19.614584,-99.070959,2291.60,5.8,274,315545
19.614595,-99.070952,2291.50,6.6,275,316546
19.614611,-99.070943,2291.50,8.1,276,317550
19.614633,-99.070928,2291.40,13.1,277,318550
19.614665,-99.070906,2291.10,17.6,278,319622
19.614703,-99.070875,2290.50,20.9,279,320626
19.614749,-99.070839,2290.20,24.6,280,321628
